"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-07-21",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","80",",,7","58",",,7","75",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-07-22",,,,,,,"0.01",",,7,1800","0.0",",,7,","0.0",",,7,1800","78",",,7","55",",,7","77",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-07-23",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","78",",,7","50",",,7","71",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-07-24",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","76",",,7","49",",,7","73",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-07-25",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","79",",,7","55",",,7","77",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-07-26",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","80",",,7","57",",,7","77",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-07-27",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","80",",,7","53",",,7","77",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-07-28",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","81",",,7","55",",,7","76",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-07-29",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","80",",,7","55",",,7","77",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-07-30",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","78",",,7","57",",,7","74",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-07-31",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","76",",,7","54",",,7","74",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-08-01",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","78",",,7","52",",,7","74",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-08-02",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","80",",,7","54",",,7","75",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-08-03",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","75",",,7","55",",,7","72",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-08-04",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","73",",,7","49",",,7","71",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-08-05",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","71",",,7","51",",,7","63",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-08-06",,,,,,,"0.16",",,7,1800","0.0",",,7,","0.0",",,7,1800","71",",,7","48",",,7","66",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-08-07",,,,,,,"0.65",",,7,1800","0.0",",,7,","0.0",",,7,1800","71",",,7","48",",,7","69",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-08-08",,,,,,,"0.33",",,7,1800","0.0",",,7,","0.0",",,7,1800","73",",,7","48",",,7","71",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-08-09",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","72",",,7","55",",,7","71",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-08-10",,,,,,,"0.01",",,7,1800","0.0",",,7,","0.0",",,7,1800","71",",,7","47",",,7","60",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-08-11",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","66",",,7","46",",,7","62",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-08-12",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","69",",,7","43",",,7","67",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-08-13",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","71",",,7","46",",,7","63",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-08-14",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","75",",,7","48",",,7","73",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-08-15",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","74",",,7","55",",,7","64",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-08-16",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","75",",,7","49",",,7","69",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-08-17",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","73",",,7","53",",,7","71",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-08-18",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","72",",,7","49",",,7","70",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-08-19",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","72",",,7","48",",,7","62",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-08-20",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","69",",,7","44",",,7","66",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-08-21",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","73",",,7","47",",,7","69",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-08-22",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","72",",,7","49",",,7","69",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-08-23",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","69",",,7","46",",,7","66",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-08-24",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","66",",,7","42",",,7","45",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-08-25",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","65",",,7","42",",,7","61",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-08-26",,,,,,,"0.02",",,7,1800","0.0",",,7,","0.0",",,7,1800","64",",,7","42",",,7","60",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-08-27",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","67",",,7","42",",,7","65",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-08-28",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","71",",,7","42",",,7","68",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-08-29",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","73",",,7","49",",,7","68",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-08-30",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","73",",,7","52",",,7","73",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-08-31",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","77",",,7","56",",,7","72",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-09-01",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","73",",,7","56",",,7","63",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-09-02",,,,,,,"0.12",",,7,1800","0.0",",,7,","0.0",",,7,1800","70",",,7","47",",,7","67",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-09-03",,,,,,,"0.05",",,7,1800","0.0",",,7,","0.0",",,7,1800","68",",,7","53",",,7","64",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-09-04",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","65",",,7","44",",,7","53",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-09-05",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","56",",,7","34",",,7","49",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-09-06",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","64",",,7","38",",,7","60",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-09-07",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","64",",,7","39",",,7","61",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-09-08",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","64",",,7","43",",,7","60",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-09-09",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","60",",,7","42",",,7","49",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-09-10",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","65",",,7","37",",,7","62",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-09-11",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","71",",,7","46",",,7","64",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-09-12",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","66",",,7","39",",,7","62",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-09-13",,,,,,,"0.12",",,7,1800","0.0",",,7,","0.0",",,7,1800","65",",,7","46",",,7","48",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-09-14",,,,,,,"0.70",",,7,1800","0.0",",,7,","0.0",",,7,1800","49",",,7","39",",,7","41",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-09-15",,,,,,,"0.02",",,7,1800","0.0",",,7,","0.0",",,7,1800","50",",,7","36",",,7","45",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-09-16",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","53",",,7","32",",,7","46",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-09-17",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","60",",,7","34",",,7","57",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-09-18",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","68",",,7","41",",,7","67",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-09-19",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","72",",,7","45",",,7","69",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-09-20",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800",,,,,"64",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-09-21",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","64",",,7","45",",,7","56",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-09-22",,,,,,,"0.65",",,7,1800","0.0",",,7,","0.0",",,7,1800","57",",,7","40",",,7","42",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-09-23",,,,,,,"0.61",",,7,1800","0.0","T,,7,","0.0",",,7,1800","42",",,7","31",",,7","32",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-09-24",,,,,,,"1.30",",,7,1800","6.0",",,7,","6.0",",,7,1800","39",",,7","30",",,7","37",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-09-25",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","53",",,7","29",",,7","49",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-09-26",,,,,,,"0.01",",,7,1800","0.0",",,7,","0.0",",,7,1800","59",",,7","38",",,7","56",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-09-27",,,,,,,"0.00",",,7,1800","0.0",",,7,","0.0",",,7,1800","62",",,7","41",",,7","60",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-09-28",,,,,,,"0.00","T,,7,1800","0.0",",,7,1800","0.0",",,7,1800","66",",,7","44",",,7","57",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-09-29",,,,,,,"0.01",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","60",",,7","44",",,7","55",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-09-30",,,,,,,"0.08",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","60",",,7","42",",,7","52",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-10-01",,,,,,,"0.01",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","60",",,7","43",",,7","53",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-10-02",,,,,,,"0.33",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","59",",,7","44",",,7","52",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-10-03",,,,,,,"1.00",",,7,1800","4.9",",,7,1800",,,"52",",,7","27",",,7","28",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-10-04",,,,,,,"0.09",",,7,1800","0.0",",,7,1800","2.0",",,7,1800","39",",,7","22",",,7","34",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-10-05",,,,,,,"0.05",",,7,1800","0.6",",,7,1800",,,"36",",,7","25",",,7","29",",,7,1800","    1",",,7",,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-10-06",,,,,,,"0.18",",,7,1800","1.0",",,7,1800","3.0",",,7,1800","39",",,7","19",",,7","36",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-10-07",,,,,,,"0.00",",,7,1800","0.0",",,7,1800","0.0",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-10-08",,,,,,,"0.00",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","57",",,7","33",",,7","52",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-10-09",,,,,,,"0.00",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","60",",,7","36",",,7","56",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-10-10",,,,,,,"0.00",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","59",",,7","40",",,7","52",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-10-11",,,,,,,"0.04",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","55",",,7","41",",,7","47",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-10-12",,,,,,,"0.00",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","53",",,7","31",",,7","46",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-10-13",,,,,,,"0.00",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","58",",,7","36",",,7","55",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-10-14",,,,,,,"0.01",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","56",",,7","44",",,7","52",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-10-15",,,,,,,"0.00",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","60",",,7","42",",,7","53",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-10-16",,,,,,,"0.03",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","55",",,7","38",",,7","51",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-10-17",,,,,,,"0.25",",,7,1800","2.8",",,7,1800","2.0",",,7,1800","51",",,7","28",",,7","35",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-10-18",,,,,,,"0.01",",,7,1800","0.0",",,7,1800","1.0",",,7,1800","40",",,7","23",",,7","33",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-10-19",,,,,,,"0.09",",,7,1800","0.5",",,7,1800","0.0",",,7,1800","38",",,7","26",",,7","35",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-10-20",,,,,,,"0.07",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","52",",,7","23",",,7","43",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-10-21",,,,,,,"0.00",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","60",",,7","35",",,7","50",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-10-22",,,,,,,"0.00",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","58",",,7","43",",,7","53",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-10-23",,,,,,,"0.00",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","56",",,7","43",",,7","51",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-10-24",,,,,,,"0.30",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","52",",,7","40",",,7","42",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-10-25",,,,,,,"0.08",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","54",",,7","35",",,7","48",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-10-26",,,,,,,"0.00",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","59",",,7","33",",,7","56",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-10-27",,,,,,,"0.00",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","59",",,7","43",",,7","55",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-10-28",,,,,,,"0.07",",,7,1800","0.0",",,7,1800","0.0",",,7,1800",,,"43",",,7","46",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-10-29",,,,,,,"0.30",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","55",",,7","41",",,7","50",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-10-30",,,,,,,"0.11",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","51",",,7","45",",,7","50",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-10-31",,,,,,,"0.40",",,7,1800","1.0",",,7,1800","1.0",",,7,1800","51",",,7","29",",,7","39",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-11-01",,,,,,,"0.92",",,7,1800","2.0",",,7,1800","3.0",",,7,1800","39",",,7","29",",,7","30",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-11-02",,,,,,,"0.00","T,,7,1800","0.0","T,,7,1800","0.0",",,7,1800","43",",,7","20",",,7","37",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-11-03",,,,,,,"0.00",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","54",",,7","29",",,7","42",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-11-04",,,,,,,"0.00",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","55",",,7","38",",,7","49",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-11-05",,,,,,,"0.00",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","52",",,7","34",",,7","46",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-11-06",,,,,,,"0.00",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","52",",,7","33",",,7","39",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-11-07",,,,,,,"0.00",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","52",",,7","33",",,7","40",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-11-08",,,,,,,"0.00",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","54",",,7","35",",,7","43",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-11-09",,,,,,,"0.00",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","56",",,7","36",",,7","42",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-11-10",,,,,,,"0.00",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","62",",,7","36",",,7","45",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-11-11",,,,,,,"0.00",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","54",",,7","37",",,7","42",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-11-12",,,,,,,"0.00",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","51",",,7","35",",,7","35",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-11-13",,,,,,,"0.00",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","48",",,7","31",",,7","35",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-11-14",,,,,,,"0.00",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","55",",,7","32",",,7","36",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-11-15",,,,,,,"0.00",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","60",",,7","36",",,7","53",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-11-16",,,,,,,"0.00",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","53",",,7","26",",,7","26",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-11-17",,,,,,,"0.38",",,7,1800","6.3",",,7,1800","6.0",",,7,1800","26",",,7","15",",,7","15",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-11-18",,,,,,,"0.00",",,7,1800","0.0",",,7,1800","4.0",",,7,1800","32",",,7","6",",,7","25",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-11-19",,,,,,,"0.00",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","49",",,7","24",",,7","43",",,7,1800",,,,,,,,,,,,
"USC00420072","ALTA, UT US","40.59058","-111.63703","2654.8","2016-11-20",,,,,,,"0.02",",,7,1800","0.0",",,7,1800","0.0",",,7,1800","48",",,7","37",",,7","38",",,7,1800",,,,,,,,,,,,
